epoch;acc;loss;val_acc;val_loss
0;0.46515;1.5118581653594971;0.3189000002384186;2.7357905715942383
1;0.629375;1.0471796278953551;0.4223999999523163;1.7291324110031128
2;0.694575;0.866887646484375;0.4175999999523163;2.147142726135254
3;0.7344;0.7578040952682495;0.4916999999046326;2.0934615856170655
4;0.763375;0.6683368713378907;0.3274;3.9491525367736817
5;0.78565;0.6094053420066834;0.5776000007629395;1.5320842571258544
6;0.81265;0.533164992237091;0.30059999980926516;3.844476242828369
7;0.82215;0.5037214004516601;0.6912;1.0299376069068908
8;0.849625;0.42740963320732117;0.5799999994277955;2.0648811779022216
9;0.863725;0.3874165888786316;0.5698000002861023;1.8638758052825928
10;0.880025;0.34116986141204836;0.5892999992370606;1.6640654552459717
11;0.888775;0.31725889239311217;0.7277000001907349;0.9245244006156922
12;0.902475;0.27403048095703125;0.6813000002861023;1.1546075508117675
13;0.914725;0.2470926459789276;0.3515000000953674;4.668377941131592
14;0.913325;0.2526088460445404;0.7180999995231628;1.0625403260231019
